year,month,state,rto,type,maker,vehicle_category,value,unit,note
2017,July,Ladakh,All Vahan Running Office,Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,43,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,LGV,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,MGV,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,MPV,1,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,OTH,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WT,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,HGV,7,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,HPV,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,LGV,2,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LPV,4,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport,TVS MOTOR COMPANY LTD,2WT,2,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,ASHOK LEYLAND LTD,HGV,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,BAJAJ AUTO LTD,2WN,2,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,BAJAJ AUTO LTD,2WT,7,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,CNH INDUSTRIAL (INDIA) PVT LTD,OTH,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,ESCORTS CONSTRUCTION EQUIPMENT LTD,MGV,1,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,"FORCE MOTORS LIMITED, A FIRODIA ENTERPRISE",LPV,16,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,HERO HONDA MOTORS LTD,2WN,1,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,17,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,33,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,INDIA YAMAHA MOTOR PVT LTD,2WN,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LGV,37,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,6,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LPV,4,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LGV,1,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LMV,75,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LPV,4,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,NISSAN MOTOR INDIA PVT LTD,LMV,2,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,RENAULT INDIA PVT LTD,LMV,2,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,39,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,43,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,LGV,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,MGV,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,MPV,1,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,OTH,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,16,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WT,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,HGV,7,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,HPV,3,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,LGV,2,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,2,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LPV,4,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,TVS MOTOR COMPANY LTD,2WN,8,value in Absolute Number,
2017,July,Ladakh,All Vahan Running Office,Transport and Non Transport,TVS MOTOR COMPANY LTD,2WT,2,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,BAJAJ AUTO LTD,2WN,12,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,CNH INDUSTRIAL (INDIA) PVT LTD,MMV,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,HERO HONDA MOTORS LTD,2WN,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,14,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,25,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,INDIA YAMAHA MOTOR PVT LTD,2WN,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,6,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,MARUTI SUZUKI INDIA LTD,LMV,78,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,NISSAN MOTOR INDIA PVT LTD,LMV,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,42,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,7,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,TATA MOTORS LTD,LMV,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,2,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Non Transport,TVS MOTOR COMPANY LTD,2WN,4,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,ASHOK LEYLAND LTD,HGV,19,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,BAJAJ AUTO LTD,2WT,2,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,BAJAJ AUTO LTD,3WT,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,CNH INDUSTRIAL (INDIA) PVT LTD,OTH,4,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,"FORCE MOTORS LIMITED, A FIRODIA ENTERPRISE",LPV,42,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WT,3,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,JCB INDIA LTD,MGV,4,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LGV,50,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LPV,20,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,MARUTI SUZUKI INDIA LTD,LPV,10,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,77,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,MGV,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,MPV,4,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,HGV,14,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,LGV,2,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LPV,61,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,ASHOK LEYLAND LTD,HGV,19,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,BAJAJ AUTO LTD,2WN,12,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,BAJAJ AUTO LTD,2WT,2,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,BAJAJ AUTO LTD,3WT,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,CNH INDUSTRIAL (INDIA) PVT LTD,MMV,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,CNH INDUSTRIAL (INDIA) PVT LTD,OTH,4,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,"FORCE MOTORS LIMITED, A FIRODIA ENTERPRISE",LPV,42,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,HERO HONDA MOTORS LTD,2WN,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,14,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WT,3,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,25,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,INDIA YAMAHA MOTOR PVT LTD,2WN,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,JCB INDIA LTD,MGV,4,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LGV,50,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,6,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LPV,20,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LMV,78,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LPV,10,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,NISSAN MOTOR INDIA PVT LTD,LMV,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,42,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,77,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,MGV,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,SML ISUZU LTD,MPV,4,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,7,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,HGV,14,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,LGV,2,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,LMV,1,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,2,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LPV,61,value in Absolute Number,
2017,June,Ladakh,All Vahan Running Office,Transport and Non Transport,TVS MOTOR COMPANY LTD,2WN,4,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Non Transport,HERO HONDA MOTORS LTD,2WN,1,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,16,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Non Transport,INDIA YAMAHA MOTOR PVT LTD,2WN,1,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,6,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Non Transport,MARUTI SUZUKI INDIA LTD,LMV,16,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,11,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,4,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,ASHOK LEYLAND LTD,HGV,17,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,"FORCE MOTORS LIMITED, A FIRODIA ENTERPRISE",LPV,2,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,JCB INDIA LTD,MGV,5,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LGV,26,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LPV,38,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,MARUTI SUZUKI INDIA LTD,LPV,2,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,12,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,HGV,9,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,LGV,1,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LPV,25,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport,VE COMMERCIAL VEHICLES LTD,HGV,1,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,ASHOK LEYLAND LTD,HGV,17,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,"FORCE MOTORS LIMITED, A FIRODIA ENTERPRISE",LPV,2,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,HERO HONDA MOTORS LTD,2WN,1,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,16,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,INDIA YAMAHA MOTOR PVT LTD,2WN,1,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,JCB INDIA LTD,MGV,5,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LGV,26,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,6,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,LPV,38,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LMV,16,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,MARUTI SUZUKI INDIA LTD,LPV,2,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,11,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,12,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,4,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,HGV,9,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,TATA MOTORS LTD,LGV,1,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LPV,25,value in Absolute Number,
2017,May,Ladakh,All Vahan Running Office,Transport and Non Transport,VE COMMERCIAL VEHICLES LTD,HGV,1,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Non Transport,BAJAJ AUTO LTD,2WN,2,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Non Transport,CNH INDUSTRIAL (INDIA) PVT LTD,LMV,1,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,4,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Non Transport,MAHINDRA & MAHINDRA LIMITED,LMV,4,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Non Transport,MARUTI SUZUKI INDIA LTD,LMV,6,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Non Transport,RENAULT INDIA PVT LTD,LMV,1,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Non Transport,ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,5,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Transport,CNH INDUSTRIAL (INDIA) PVT LTD,OTH,1,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LGV,15,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Transport,MARUTI SUZUKI INDIA LTD,LPV,2,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,HPV,1,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,MPV,2,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,HGV,2,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Transport and Non Transport,BAJAJ AUTO LTD,2WN,2,value in Absolute Number,
2017,April,Ladakh,All Vahan Running Office,Transport and Non Transport,CNH INDUSTRIAL (INDIA) PVT LTD,LMV,1,value in Absolute Number,
